product,sales,region,date
pink morsel,2535.0,west,2021-04-01
pink morsel,2825.0,east,2021-04-02
pink morsel,2765.0,north,2021-04-02
pink morsel,2685.0,south,2021-04-02
pink morsel,2720.0,west,2021-04-02
pink morsel,2660.0,east,2021-04-03
pink morsel,2525.0,north,2021-04-03
pink morsel,2640.0,south,2021-04-03
pink morsel,2905.0,west,2021-04-03
pink morsel,2915.0,east,2021-04-04
pink morsel,2985.0,north,2021-04-04
pink morsel,2665.0,south,2021-04-04
pink morsel,2925.0,west,2021-04-04
pink morsel,2515.0,east,2021-04-05
pink morsel,2925.0,north,2021-04-05
pink morsel,2770.0,south,2021-04-05
pink morsel,2960.0,west,2021-04-05
pink morsel,2580.0,east,2021-04-06
pink morsel,2825.0,north,2021-04-06
pink morsel,2845.0,south,2021-04-06
pink morsel,2630.0,west,2021-04-06
pink morsel,2590.0,east,2021-04-07
pink morsel,2605.0,north,2021-04-07
pink morsel,2790.0,south,2021-04-07
pink morsel,2775.0,west,2021-04-07
pink morsel,2580.0,east,2021-04-08
pink morsel,2545.0,north,2021-04-08
pink morsel,2695.0,south,2021-04-08
pink morsel,2785.0,west,2021-04-08
pink morsel,2865.0,east,2021-04-09
pink morsel,2780.0,north,2021-04-09
pink morsel,2785.0,south,2021-04-09
pink morsel,2780.0,west,2021-04-09
pink morsel,2905.0,east,2021-04-10
pink morsel,2560.0,north,2021-04-10
pink morsel,2890.0,south,2021-04-10
pink morsel,2960.0,west,2021-04-10
pink morsel,2690.0,east,2021-04-11
pink morsel,2750.0,north,2021-04-11
pink morsel,2665.0,south,2021-04-11
pink morsel,2955.0,west,2021-04-11
pink morsel,2590.0,east,2021-04-12
pink morsel,2685.0,north,2021-04-12
pink morsel,2675.0,south,2021-04-12
pink morsel,2980.0,west,2021-04-12
pink morsel,2585.0,east,2021-04-13
pink morsel,2610.0,north,2021-04-13
pink morsel,2600.0,south,2021-04-13
pink morsel,2710.0,west,2021-04-13
pink morsel,2510.0,east,2021-04-14
pink morsel,2775.0,north,2021-04-14
pink morsel,2565.0,south,2021-04-14
pink morsel,2695.0,west,2021-04-14
pink morsel,2700.0,east,2021-04-15
pink morsel,2995.0,north,2021-04-15
pink morsel,2990.0,south,2021-04-15
pink morsel,2805.0,west,2021-04-15
pink morsel,2835.0,east,2021-04-16
pink morsel,2700.0,north,2021-04-16
pink morsel,2590.0,south,2021-04-16
pink morsel,2975.0,west,2021-04-16
pink morsel,2555.0,east,2021-04-17
pink morsel,2815.0,north,2021-04-17
pink morsel,2750.0,south,2021-04-17
pink morsel,2645.0,west,2021-04-17
pink morsel,2865.0,east,2021-04-18
pink morsel,2515.0,north,2021-04-18
pink morsel,2905.0,south,2021-04-18
pink morsel,2905.0,west,2021-04-18
pink morsel,2730.0,east,2021-04-19
pink morsel,2835.0,north,2021-04-19
pink morsel,2715.0,south,2021-04-19
pink morsel,2685.0,west,2021-04-19
pink morsel,2860.0,east,2021-04-20
pink morsel,2705.0,north,2021-04-20
pink morsel,2725.0,south,2021-04-20
pink morsel,2845.0,west,2021-04-20
pink morsel,3000.0,east,2021-04-21
pink morsel,2670.0,north,2021-04-21
pink morsel,2570.0,south,2021-04-21
pink morsel,2890.0,west,2021-04-21
pink morsel,2905.0,east,2021-04-22
pink morsel,2980.0,north,2021-04-22
pink morsel,2690.0,south,2021-04-22
pink morsel,2950.0,west,2021-04-22
pink morsel,2705.0,east,2021-04-23
pink morsel,2960.0,north,2021-04-23
pink morsel,2855.0,south,2021-04-23
pink morsel,2920.0,west,2021-04-23
pink morsel,2815.0,east,2021-04-24
pink morsel,2545.0,north,2021-04-24
pink morsel,2960.0,south,2021-04-24
pink morsel,2855.0,west,2021-04-24
pink morsel,2835.0,east,2021-04-25
pink morsel,2515.0,north,2021-04-25
pink morsel,2625.0,south,2021-04-25
pink morsel,2625.0,west,2021-04-25
pink morsel,2770.0,east,2021-04-26
pink morsel,2635.0,north,2021-04-26
pink morsel,2965.0,south,2021-04-26
pink morsel,2510.0,west,2021-04-26
pink morsel,2740.0,east,2021-04-27
pink morsel,2990.0,north,2021-04-27
pink morsel,2765.0,south,2021-04-27
pink morsel,2845.0,west,2021-04-27
pink morsel,2565.0,east,2021-04-28
pink morsel,2840.0,north,2021-04-28
pink morsel,2500.0,south,2021-04-28
pink morsel,3000.0,west,2021-04-28
pink morsel,2980.0,east,2021-04-29
pink morsel,2595.0,north,2021-04-29
pink morsel,2590.0,south,2021-04-29
pink morsel,2605.0,west,2021-04-29
pink morsel,2890.0,east,2021-04-30
pink morsel,2580.0,north,2021-04-30
pink morsel,2600.0,south,2021-04-30
pink morsel,2740.0,west,2021-04-30
pink morsel,2940.0,east,2021-05-01
pink morsel,2715.0,north,2021-05-01
pink morsel,2795.0,south,2021-05-01
pink morsel,2525.0,west,2021-05-01
pink morsel,2780.0,east,2021-05-02
pink morsel,2570.0,north,2021-05-02
pink morsel,2575.0,south,2021-05-02
pink morsel,2640.0,west,2021-05-02
pink morsel,2670.0,east,2021-05-03
pink morsel,2675.0,north,2021-05-03
pink morsel,2900.0,south,2021-05-03
pink morsel,2515.0,west,2021-05-03
pink morsel,2760.0,east,2021-05-04
pink morsel,2610.0,north,2021-05-04
pink morsel,2800.0,south,2021-05-04
pink morsel,2870.0,west,2021-05-04
pink morsel,2890.0,east,2021-05-05
pink morsel,2770.0,north,2021-05-05
pink morsel,2990.0,south,2021-05-05
pink morsel,2745.0,west,2021-05-05
pink morsel,2775.0,east,2021-05-06
pink morsel,2725.0,north,2021-05-06
pink morsel,2905.0,south,2021-05-06
pink morsel,2950.0,west,2021-05-06
pink morsel,2740.0,east,2021-05-07
pink morsel,2915.0,north,2021-05-07
pink morsel,2825.0,south,2021-05-07
pink morsel,2670.0,west,2021-05-07
pink morsel,2865.0,east,2021-05-08
pink morsel,2600.0,north,2021-05-08
pink morsel,2500.0,south,2021-05-08
pink morsel,2595.0,west,2021-05-08
pink morsel,2510.0,east,2021-05-09
pink morsel,2545.0,north,2021-05-09
pink morsel,2755.0,south,2021-05-09
pink morsel,2625.0,west,2021-05-09
pink morsel,2790.0,east,2021-05-10
pink morsel,2915.0,north,2021-05-10
pink morsel,2950.0,south,2021-05-10
pink morsel,2750.0,west,2021-05-10
pink morsel,2975.0,east,2021-05-11
pink morsel,2990.0,north,2021-05-11
pink morsel,2515.0,south,2021-05-11
pink morsel,2565.0,west,2021-05-11
pink morsel,2760.0,east,2021-05-12
pink morsel,2885.0,north,2021-05-12
pink morsel,2695.0,south,2021-05-12
pink morsel,2665.0,west,2021-05-12
pink morsel,2930.0,east,2021-05-13
pink morsel,2855.0,north,2021-05-13
pink morsel,2510.0,south,2021-05-13
pink morsel,2750.0,west,2021-05-13
pink morsel,2960.0,east,2021-05-14
pink morsel,2985.0,north,2021-05-14
pink morsel,2705.0,south,2021-05-14
pink morsel,2755.0,west,2021-05-14
pink morsel,2555.0,east,2021-05-15
pink morsel,2765.0,north,2021-05-15
pink morsel,2925.0,south,2021-05-15
pink morsel,2595.0,west,2021-05-15
pink morsel,2730.0,east,2021-05-16
pink morsel,2545.0,north,2021-05-16
pink morsel,2690.0,south,2021-05-16
pink morsel,2840.0,west,2021-05-16
pink morsel,2970.0,east,2021-05-17
pink morsel,2750.0,north,2021-05-17
pink morsel,2760.0,south,2021-05-17
pink morsel,2545.0,west,2021-05-17
pink morsel,2915.0,east,2021-05-18
pink morsel,2630.0,north,2021-05-18
pink morsel,2945.0,south,2021-05-18
pink morsel,2540.0,west,2021-05-18
pink morsel,2900.0,east,2021-05-19
pink morsel,2865.0,north,2021-05-19
pink morsel,2825.0,south,2021-05-19
pink morsel,2555.0,west,2021-05-19
pink morsel,2795.0,east,2021-05-20
pink morsel,2755.0,north,2021-05-20
pink morsel,2600.0,south,2021-05-20
pink morsel,2565.0,west,2021-05-20
pink morsel,2905.0,east,2021-05-21
pink morsel,2855.0,north,2021-05-21
pink morsel,2590.0,south,2021-05-21
pink morsel,2835.0,west,2021-05-21
pink morsel,2830.0,east,2021-05-22
pink morsel,2645.0,north,2021-05-22
pink morsel,2520.0,south,2021-05-22
pink morsel,2910.0,west,2021-05-22
pink morsel,2970.0,east,2021-05-23
pink morsel,2590.0,north,2021-05-23
pink morsel,2590.0,south,2021-05-23
pink morsel,2970.0,west,2021-05-23
pink morsel,2575.0,east,2021-05-24
pink morsel,2940.0,north,2021-05-24
pink morsel,2700.0,south,2021-05-24
pink morsel,2870.0,west,2021-05-24
pink morsel,2895.0,east,2021-05-25
pink morsel,2505.0,north,2021-05-25
pink morsel,2550.0,south,2021-05-25
pink morsel,2820.0,west,2021-05-25
pink morsel,2965.0,east,2021-05-26
pink morsel,2570.0,north,2021-05-26
pink morsel,2930.0,south,2021-05-26
pink morsel,2655.0,west,2021-05-26
pink morsel,2770.0,east,2021-05-27
pink morsel,2810.0,north,2021-05-27
pink morsel,2915.0,south,2021-05-27
pink morsel,2615.0,west,2021-05-27
pink morsel,2860.0,east,2021-05-28
pink morsel,2650.0,north,2021-05-28
pink morsel,2775.0,south,2021-05-28
pink morsel,2840.0,west,2021-05-28
pink morsel,2930.0,east,2021-05-29
pink morsel,2720.0,north,2021-05-29
pink morsel,2635.0,south,2021-05-29
pink morsel,2735.0,west,2021-05-29
pink morsel,2880.0,east,2021-05-30
pink morsel,2885.0,north,2021-05-30
pink morsel,2795.0,south,2021-05-30
pink morsel,2925.0,west,2021-05-30
pink morsel,2995.0,east,2021-05-31
pink morsel,2685.0,north,2021-05-31
pink morsel,2655.0,south,2021-05-31
pink morsel,2600.0,west,2021-05-31
pink morsel,2685.0,east,2021-06-01
pink morsel,2550.0,north,2021-06-01
pink morsel,2950.0,south,2021-06-01
pink morsel,2835.0,west,2021-06-01
pink morsel,2855.0,east,2021-06-02
pink morsel,2695.0,north,2021-06-02
pink morsel,2525.0,south,2021-06-02
pink morsel,2500.0,west,2021-06-02
pink morsel,2905.0,east,2021-06-03
pink morsel,2720.0,north,2021-06-03
pink morsel,2855.0,south,2021-06-03
pink morsel,2645.0,west,2021-06-03
pink morsel,2755.0,east,2021-06-04
pink morsel,2915.0,north,2021-06-04
pink morsel,2555.0,south,2021-06-04
pink morsel,2520.0,west,2021-06-04
pink morsel,2835.0,east,2021-06-05
pink morsel,2530.0,north,2021-06-05
pink morsel,2705.0,south,2021-06-05
pink morsel,2660.0,west,2021-06-05
pink morsel,2765.0,east,2021-06-06
pink morsel,2910.0,north,2021-06-06
pink morsel,2560.0,south,2021-06-06
pink morsel,2540.0,west,2021-06-06
pink morsel,2925.0,east,2021-06-07
pink morsel,2970.0,north,2021-06-07
pink morsel,2720.0,south,2021-06-07
pink morsel,2750.0,west,2021-06-07
pink morsel,3000.0,east,2021-06-08
pink morsel,2800.0,north,2021-06-08
pink morsel,2835.0,south,2021-06-08
pink morsel,2900.0,west,2021-06-08
pink morsel,2560.0,east,2021-06-09
pink morsel,2605.0,north,2021-06-09
pink morsel,2980.0,south,2021-06-09
pink morsel,2940.0,west,2021-06-09
pink morsel,2710.0,east,2021-06-10
pink morsel,2520.0,north,2021-06-10
pink morsel,2600.0,south,2021-06-10
pink morsel,2995.0,west,2021-06-10
pink morsel,2855.0,east,2021-06-11
pink morsel,2965.0,north,2021-06-11
pink morsel,2805.0,south,2021-06-11
pink morsel,2990.0,west,2021-06-11
pink morsel,2660.0,east,2021-06-12
pink morsel,2640.0,north,2021-06-12
pink morsel,2745.0,south,2021-06-12
pink morsel,2525.0,west,2021-06-12
pink morsel,2990.0,east,2021-06-13
pink morsel,2555.0,north,2021-06-13
pink morsel,2680.0,south,2021-06-13
pink morsel,2630.0,west,2021-06-13
pink morsel,2965.0,east,2021-06-14
pink morsel,2835.0,north,2021-06-14
pink morsel,2695.0,south,2021-06-14
pink morsel,2975.0,west,2021-06-14
pink morsel,2585.0,east,2021-06-15
pink morsel,2800.0,north,2021-06-15
pink morsel,2650.0,south,2021-06-15
pink morsel,2645.0,west,2021-06-15
pink morsel,2665.0,east,2021-06-16
pink morsel,2915.0,north,2021-06-16
pink morsel,2835.0,south,2021-06-16
pink morsel,2510.0,west,2021-06-16
pink morsel,2915.0,east,2021-06-17
pink morsel,2660.0,north,2021-06-17
pink morsel,3000.0,south,2021-06-17
pink morsel,2790.0,west,2021-06-17
pink morsel,2570.0,east,2021-06-18
pink morsel,2970.0,north,2021-06-18
pink morsel,2745.0,south,2021-06-18
pink morsel,2760.0,west,2021-06-18
pink morsel,2870.0,east,2021-06-19
pink morsel,2635.0,north,2021-06-19
pink morsel,2855.0,south,2021-06-19
pink morsel,2810.0,west,2021-06-19
pink morsel,2505.0,east,2021-06-20
pink morsel,2880.0,north,2021-06-20
pink morsel,2925.0,south,2021-06-20
pink morsel,2670.0,west,2021-06-20
pink morsel,2580.0,east,2021-06-21
pink morsel,2675.0,north,2021-06-21
pink morsel,2865.0,south,2021-06-21
pink morsel,2710.0,west,2021-06-21
pink morsel,2750.0,east,2021-06-22
pink morsel,2585.0,north,2021-06-22
pink morsel,2770.0,south,2021-06-22
pink morsel,2980.0,west,2021-06-22
pink morsel,2760.0,east,2021-06-23
pink morsel,2560.0,north,2021-06-23
pink morsel,2585.0,south,2021-06-23
pink morsel,2740.0,west,2021-06-23
pink morsel,2515.0,east,2021-06-24
pink morsel,2820.0,north,2021-06-24
pink morsel,2530.0,south,2021-06-24
pink morsel,2790.0,west,2021-06-24
pink morsel,2990.0,east,2021-06-25
pink morsel,2535.0,north,2021-06-25
pink morsel,2720.0,south,2021-06-25
pink morsel,2815.0,west,2021-06-25
pink morsel,2960.0,east,2021-06-26
pink morsel,2820.0,north,2021-06-26
pink morsel,2770.0,south,2021-06-26
pink morsel,2850.0,west,2021-06-26
pink morsel,2945.0,east,2021-06-27
pink morsel,2615.0,north,2021-06-27
pink morsel,2840.0,south,2021-06-27
pink morsel,2945.0,west,2021-06-27
pink morsel,2630.0,east,2021-06-28
pink morsel,2570.0,north,2021-06-28
pink morsel,2845.0,south,2021-06-28
pink morsel,2535.0,west,2021-06-28
pink morsel,2670.0,east,2021-06-29
pink morsel,2940.0,north,2021-06-29
pink morsel,2805.0,south,2021-06-29
pink morsel,2925.0,west,2021-06-29
pink morsel,2820.0,east,2021-06-30
pink morsel,2750.0,north,2021-06-30
pink morsel,2715.0,south,2021-06-30
pink morsel,2570.0,west,2021-06-30
pink morsel,2725.0,east,2021-07-01
pink morsel,2715.0,north,2021-07-01
pink morsel,2645.0,south,2021-07-01
pink morsel,2755.0,west,2021-07-01
pink morsel,2575.0,east,2021-07-02
pink morsel,2660.0,north,2021-07-02
pink morsel,2540.0,south,2021-07-02
pink morsel,2845.0,west,2021-07-02
pink morsel,2810.0,east,2021-07-03
pink morsel,2515.0,north,2021-07-03
pink morsel,2515.0,south,2021-07-03
pink morsel,2975.0,west,2021-07-03
pink morsel,2975.0,east,2021-07-04
pink morsel,2725.0,north,2021-07-04
pink morsel,2920.0,south,2021-07-04
pink morsel,2925.0,west,2021-07-04
pink morsel,2665.0,east,2021-07-05
pink morsel,2845.0,north,2021-07-05
pink morsel,2835.0,south,2021-07-05
pink morsel,2970.0,west,2021-07-05
pink morsel,2550.0,east,2021-07-06
pink morsel,2795.0,north,2021-07-06
pink morsel,2865.0,south,2021-07-06
pink morsel,2960.0,west,2021-07-06
pink morsel,2660.0,east,2021-07-07
pink morsel,2790.0,north,2021-07-07
pink morsel,2735.0,south,2021-07-07
pink morsel,2510.0,west,2021-07-07
pink morsel,2655.0,east,2021-07-08
pink morsel,2820.0,north,2021-07-08
pink morsel,2705.0,south,2021-07-08
pink morsel,2585.0,west,2021-07-08
pink morsel,2550.0,east,2021-07-09
pink morsel,2880.0,north,2021-07-09
pink morsel,2680.0,south,2021-07-09
pink morsel,2985.0,west,2021-07-09
pink morsel,2580.0,east,2021-07-10
pink morsel,2840.0,north,2021-07-10
pink morsel,2755.0,south,2021-07-10
pink morsel,2710.0,west,2021-07-10
pink morsel,2550.0,east,2021-07-11
pink morsel,2825.0,north,2021-07-11
pink morsel,2650.0,south,2021-07-11
pink morsel,2740.0,west,2021-07-11
pink morsel,2960.0,east,2021-07-12
pink morsel,2685.0,north,2021-07-12
pink morsel,2695.0,south,2021-07-12
pink morsel,2735.0,west,2021-07-12
pink morsel,2955.0,east,2021-07-13
pink morsel,2900.0,north,2021-07-13
pink morsel,2650.0,south,2021-07-13
pink morsel,2735.0,west,2021-07-13
pink morsel,2750.0,east,2021-07-14
pink morsel,2545.0,north,2021-07-14
pink morsel,2925.0,south,2021-07-14
pink morsel,2655.0,west,2021-07-14
pink morsel,2500.0,east,2021-07-15
pink morsel,2580.0,north,2021-07-15
pink morsel,2705.0,south,2021-07-15
pink morsel,2615.0,west,2021-07-15
pink morsel,2850.0,east,2021-07-16
pink morsel,2745.0,north,2021-07-16
pink morsel,2770.0,south,2021-07-16
pink morsel,2865.0,west,2021-07-16
pink morsel,2610.0,east,2021-07-17
pink morsel,2650.0,north,2021-07-17
pink morsel,2565.0,south,2021-07-17
pink morsel,2950.0,west,2021-07-17
pink morsel,2735.0,east,2021-07-18
pink morsel,2870.0,north,2021-07-18
pink morsel,2540.0,south,2021-07-18
pink morsel,2770.0,west,2021-07-18
pink morsel,2615.0,east,2021-07-19
pink morsel,2860.0,north,2021-07-19
pink morsel,2685.0,south,2021-07-19
pink morsel,2995.0,west,2021-07-19
pink morsel,2960.0,east,2021-07-20
pink morsel,2830.0,north,2021-07-20
pink morsel,2635.0,south,2021-07-20
pink morsel,2740.0,west,2021-07-20
pink morsel,2555.0,east,2021-07-21
pink morsel,2605.0,north,2021-07-21
pink morsel,2845.0,south,2021-07-21
pink morsel,2620.0,west,2021-07-21
pink morsel,2535.0,east,2021-07-22
pink morsel,2705.0,north,2021-07-22
pink morsel,2830.0,south,2021-07-22
pink morsel,2845.0,west,2021-07-22
pink morsel,2770.0,east,2021-07-23
pink morsel,2645.0,north,2021-07-23
pink morsel,2960.0,south,2021-07-23
pink morsel,2630.0,west,2021-07-23
pink morsel,2670.0,east,2021-07-24
pink morsel,2590.0,north,2021-07-24
pink morsel,2525.0,south,2021-07-24
pink morsel,2595.0,west,2021-07-24
pink morsel,2695.0,east,2021-07-25
pink morsel,2535.0,north,2021-07-25
pink morsel,2900.0,south,2021-07-25
pink morsel,2745.0,west,2021-07-25
pink morsel,2875.0,east,2021-07-26
pink morsel,2585.0,north,2021-07-26
pink morsel,2500.0,south,2021-07-26
pink morsel,2605.0,west,2021-07-26
pink morsel,2720.0,east,2021-07-27
pink morsel,2985.0,north,2021-07-27
pink morsel,2630.0,south,2021-07-27
pink morsel,2790.0,west,2021-07-27
pink morsel,2740.0,east,2021-07-28
pink morsel,2695.0,north,2021-07-28
pink morsel,2515.0,south,2021-07-28
pink morsel,2570.0,west,2021-07-28
pink morsel,2850.0,east,2021-07-29
pink morsel,2750.0,north,2021-07-29
pink morsel,2930.0,south,2021-07-29
pink morsel,2895.0,west,2021-07-29
pink morsel,2600.0,east,2021-07-30
pink morsel,2965.0,north,2021-07-30
pink morsel,2905.0,south,2021-07-30
pink morsel,2865.0,west,2021-07-30
pink morsel,2805.0,east,2021-07-31
pink morsel,2815.0,north,2021-07-31
pink morsel,2675.0,south,2021-07-31
pink morsel,2530.0,west,2021-07-31
pink morsel,2840.0,east,2021-08-01
pink morsel,2775.0,north,2021-08-01
pink morsel,2785.0,south,2021-08-01
pink morsel,2885.0,west,2021-08-01
pink morsel,2765.0,east,2021-08-02
pink morsel,2755.0,north,2021-08-02
pink morsel,2570.0,south,2021-08-02
pink morsel,2750.0,west,2021-08-02
pink morsel,2875.0,east,2021-08-03
pink morsel,2955.0,north,2021-08-03
pink morsel,2745.0,south,2021-08-03
pink morsel,2740.0,west,2021-08-03
pink morsel,2865.0,east,2021-08-04
pink morsel,2945.0,north,2021-08-04
pink morsel,2880.0,south,2021-08-04
pink morsel,2795.0,west,2021-08-04
pink morsel,2815.0,east,2021-08-05
pink morsel,2810.0,north,2021-08-05
pink morsel,2545.0,south,2021-08-05
pink morsel,2810.0,west,2021-08-05
pink morsel,2925.0,east,2021-08-06
pink morsel,2735.0,north,2021-08-06
pink morsel,2775.0,south,2021-08-06
pink morsel,2585.0,west,2021-08-06
pink morsel,2560.0,east,2021-08-07
pink morsel,2775.0,north,2021-08-07
pink morsel,2545.0,south,2021-08-07
pink morsel,2760.0,west,2021-08-07
pink morsel,2670.0,east,2021-08-08
pink morsel,2605.0,north,2021-08-08
pink morsel,2590.0,south,2021-08-08
pink morsel,2895.0,west,2021-08-08
pink morsel,2620.0,east,2021-08-09
pink morsel,2510.0,north,2021-08-09
pink morsel,2925.0,south,2021-08-09
pink morsel,2680.0,west,2021-08-09
pink morsel,2980.0,east,2021-08-10
pink morsel,2870.0,north,2021-08-10
pink morsel,2980.0,south,2021-08-10
pink morsel,2645.0,west,2021-08-10
pink morsel,2885.0,east,2021-08-11
pink morsel,2795.0,north,2021-08-11
pink morsel,2875.0,south,2021-08-11
pink morsel,2530.0,west,2021-08-11
pink morsel,2770.0,east,2021-08-12
pink morsel,2895.0,north,2021-08-12
pink morsel,2995.0,south,2021-08-12
pink morsel,2770.0,west,2021-08-12
pink morsel,2755.0,east,2021-08-13
pink morsel,2860.0,north,2021-08-13
pink morsel,2660.0,south,2021-08-13
pink morsel,2725.0,west,2021-08-13
pink morsel,2925.0,east,2021-08-14
pink morsel,2970.0,north,2021-08-14
pink morsel,2955.0,south,2021-08-14
pink morsel,2865.0,west,2021-08-14
pink morsel,2775.0,east,2021-08-15
pink morsel,2895.0,north,2021-08-15
pink morsel,2580.0,south,2021-08-15
pink morsel,2765.0,west,2021-08-15
pink morsel,2515.0,east,2021-08-16
pink morsel,2765.0,north,2021-08-16
pink morsel,2625.0,south,2021-08-16
pink morsel,2945.0,west,2021-08-16
pink morsel,2625.0,east,2021-08-17
pink morsel,2515.0,north,2021-08-17
pink morsel,2545.0,south,2021-08-17
pink morsel,2700.0,west,2021-08-17
pink morsel,2955.0,east,2021-08-18
pink morsel,2705.0,north,2021-08-18
pink morsel,2705.0,south,2021-08-18
pink morsel,2905.0,west,2021-08-18
pink morsel,2855.0,east,2021-08-19
pink morsel,2865.0,north,2021-08-19
pink morsel,2970.0,south,2021-08-19
pink morsel,2655.0,west,2021-08-19
pink morsel,2615.0,east,2021-08-20
pink morsel,2860.0,north,2021-08-20
pink morsel,2810.0,south,2021-08-20
pink morsel,2840.0,west,2021-08-20
pink morsel,2645.0,east,2021-08-21
pink morsel,2590.0,north,2021-08-21
pink morsel,2575.0,south,2021-08-21
pink morsel,3000.0,west,2021-08-21
pink morsel,3000.0,east,2021-08-22
pink morsel,2725.0,north,2021-08-22
pink morsel,2700.0,south,2021-08-22
pink morsel,2735.0,west,2021-08-22
pink morsel,2710.0,east,2021-08-23
pink morsel,2725.0,north,2021-08-23
pink morsel,2545.0,south,2021-08-23
pink morsel,2860.0,west,2021-08-23
pink morsel,2675.0,east,2021-08-24
pink morsel,2925.0,north,2021-08-24
pink morsel,2925.0,south,2021-08-24
pink morsel,2965.0,west,2021-08-24
pink morsel,2995.0,east,2021-08-25
pink morsel,2610.0,north,2021-08-25
pink morsel,2610.0,south,2021-08-25
pink morsel,2950.0,west,2021-08-25
pink morsel,2945.0,east,2021-08-26
pink morsel,2885.0,north,2021-08-26
pink morsel,2585.0,south,2021-08-26
pink morsel,2710.0,west,2021-08-26
pink morsel,2570.0,east,2021-08-27
pink morsel,2765.0,north,2021-08-27
pink morsel,2850.0,south,2021-08-27
pink morsel,2615.0,west,2021-08-27
pink morsel,2780.0,east,2021-08-28
pink morsel,2960.0,north,2021-08-28
pink morsel,2630.0,south,2021-08-28
pink morsel,2545.0,west,2021-08-28
pink morsel,2850.0,east,2021-08-29
pink morsel,2950.0,north,2021-08-29
pink morsel,2705.0,south,2021-08-29
pink morsel,2885.0,west,2021-08-29
pink morsel,2865.0,east,2021-08-30
pink morsel,2900.0,north,2021-08-30
pink morsel,2720.0,south,2021-08-30
pink morsel,2500.0,west,2021-08-30
pink morsel,2705.0,east,2021-08-31
pink morsel,2520.0,north,2021-08-31
pink morsel,2675.0,south,2021-08-31
pink morsel,2555.0,west,2021-08-31
pink morsel,2575.0,east,2021-09-01
pink morsel,2805.0,north,2021-09-01
pink morsel,2890.0,south,2021-09-01
pink morsel,2645.0,west,2021-09-01
pink morsel,2720.0,east,2021-09-02
pink morsel,2630.0,north,2021-09-02
pink morsel,2750.0,south,2021-09-02
pink morsel,2855.0,west,2021-09-02
pink morsel,2940.0,east,2021-09-03
pink morsel,2750.0,north,2021-09-03
pink morsel,2990.0,south,2021-09-03
pink morsel,2995.0,west,2021-09-03
pink morsel,2825.0,east,2021-09-04
pink morsel,2710.0,north,2021-09-04
pink morsel,2990.0,south,2021-09-04
pink morsel,2900.0,west,2021-09-04
pink morsel,2665.0,east,2021-09-05
pink morsel,2930.0,north,2021-09-05
pink morsel,2975.0,south,2021-09-05
pink morsel,2815.0,west,2021-09-05
pink morsel,2650.0,east,2021-09-06
pink morsel,2545.0,north,2021-09-06
pink morsel,2850.0,south,2021-09-06
pink morsel,2755.0,west,2021-09-06
pink morsel,2925.0,east,2021-09-07
pink morsel,2530.0,north,2021-09-07
pink morsel,2720.0,south,2021-09-07
pink morsel,2585.0,west,2021-09-07
pink morsel,2820.0,east,2021-09-08
pink morsel,2945.0,north,2021-09-08
pink morsel,2675.0,south,2021-09-08
pink morsel,2990.0,west,2021-09-08
pink morsel,2625.0,east,2021-09-09
pink morsel,2825.0,north,2021-09-09
pink morsel,2895.0,south,2021-09-09
pink morsel,2515.0,west,2021-09-09
pink morsel,2650.0,east,2021-09-10
pink morsel,2650.0,north,2021-09-10
pink morsel,2500.0,south,2021-09-10
pink morsel,2730.0,west,2021-09-10
pink morsel,2875.0,east,2021-09-11
pink morsel,2935.0,north,2021-09-11
pink morsel,2650.0,south,2021-09-11
pink morsel,2585.0,west,2021-09-11
pink morsel,2990.0,east,2021-09-12
pink morsel,2740.0,north,2021-09-12
pink morsel,2965.0,south,2021-09-12
pink morsel,2730.0,west,2021-09-12
pink morsel,2820.0,east,2021-09-13
pink morsel,2740.0,north,2021-09-13
pink morsel,2745.0,south,2021-09-13
pink morsel,2705.0,west,2021-09-13
pink morsel,2885.0,east,2021-09-14
pink morsel,2870.0,north,2021-09-14
pink morsel,2585.0,south,2021-09-14
pink morsel,2835.0,west,2021-09-14
pink morsel,2940.0,east,2021-09-15
pink morsel,2500.0,north,2021-09-15
pink morsel,2940.0,south,2021-09-15
pink morsel,2725.0,west,2021-09-15
pink morsel,2520.0,east,2021-09-16
pink morsel,2945.0,north,2021-09-16
pink morsel,2585.0,south,2021-09-16
pink morsel,2810.0,west,2021-09-16
pink morsel,2680.0,east,2021-09-17
pink morsel,2770.0,north,2021-09-17
pink morsel,2520.0,south,2021-09-17
pink morsel,2685.0,west,2021-09-17
pink morsel,2845.0,east,2021-09-18
pink morsel,2610.0,north,2021-09-18
pink morsel,2955.0,south,2021-09-18
pink morsel,2920.0,west,2021-09-18
pink morsel,2560.0,east,2021-09-19
pink morsel,2585.0,north,2021-09-19
pink morsel,2505.0,south,2021-09-19
pink morsel,2880.0,west,2021-09-19
pink morsel,2830.0,east,2021-09-20
pink morsel,2820.0,north,2021-09-20
pink morsel,2535.0,south,2021-09-20
pink morsel,2985.0,west,2021-09-20
pink morsel,2695.0,east,2021-09-21
pink morsel,2675.0,north,2021-09-21
pink morsel,2935.0,south,2021-09-21
pink morsel,2505.0,west,2021-09-21
pink morsel,2510.0,east,2021-09-22
pink morsel,2580.0,north,2021-09-22
pink morsel,2890.0,south,2021-09-22
pink morsel,2555.0,west,2021-09-22
pink morsel,2515.0,east,2021-09-23
pink morsel,2650.0,north,2021-09-23
